0,0.011388,4.090153,0,0,1.25552,0.004185,0.003145,0.002046,0.00795,0.000027,0.005148,1.705152,0,3.819005,0.009489,0.006336,0.1427,0.000477,0.017106,6.160963,0
0,0.009388,3.192106,0,0,1.071936,0.003573,0.002667,0.001773,0.006047,0.00002,0.00449,1.426272,0,2.321206,0.005801,0.003629,0.046852,0.000157,0.010868,3.514399,0
1,0.013962,5.227413,0,0,1.261888,0.004206,0.003194,0.002178,0.00817,0.000027,0.005218,1.820688,0,4.092007,0.010457,0.0073,0.134097,0.000448,0.01784,6.395048,0
1,0.035519,13.066659,3,0,2.95664,0.009855,0.007336,0.005324,0.048582,0.000162,0.012726,4.482371,0,6.247688,0.015547,0.010176,0.2793,0.000934,0.027826,9.92794,0
1,0.022044,5.886254,1,0,1.37464,0.004582,0.003224,0.002493,0.011222,0.000038,0.006116,1.924272,0,4.097442,0.009716,0.006889,0.162268,0.000543,0.020813,6.205959,0
1,0.013329,4.796034,0,0,1.724593,0.005749,0.004477,0.00326,0.01633,0.000055,0.007378,2.713106,0,4.856809,0.012181,0.008077,0.239168,0.0008,0.021914,7.720032,0
1,0.036502,13.019596,3,0,1.382608,0.004609,0.003457,0.002297,0.009569,0.000032,0.005648,1.8924,0,5.21387,0.013158,0.009102,0.250929,0.000839,0.024017,8.145482,0
2,0.066156,19.180373,17,0,2.01192,0.006706,0.00507,0.003413,0.021442,0.000072,0.008454,2.816688,0,4.891029,0.012333,0.007807,0.294669,0.000986,0.025958,7.600729,0
1,0.028824,10.0392,1,0,1.246112,0.004154,0.003102,0.002085,0.007725,0.000026,0.005075,1.705152,0,5.109728,0.01256,0.008213,0.246535,0.000825,0.022829,8.083994,0
1,0.023478,8.019588,1,0,1.362928,0.004543,0.003398,0.002154,0.010339,0.000035,0.005871,1.964112,0,4.392259,0.011283,0.007136,0.16813,0.000562,0.020649,6.920755,0
0,0.020087,6.2784,1,0,1.278384,0.004261,0.003216,0.002283,0.008266,0.000028,0.005249,1.884432,0,3.866297,0.009736,0.006619,0.14625,0.000489,0.017629,6.241267,0
4,0.027934,7.678415,3,0,1.410016,0.0047,0.003541,0.002601,0.010461,0.000035,0.005905,2.027856,0,4.007069,0.010361,0.006972,0.161608,0.00054,0.019978,6.267664,0
3,0.024027,8.588208,0,0,1.290816,0.004303,0.003191,0.002215,0.00846,0.000028,0.00531,1.828656,0,5.10495,0.012693,0.008593,0.274591,0.000918,0.022966,8.221057,0
0,0.004363,1.360758,0,0,0.991616,0.003305,0.002472,0.001656,0.004867,0.000016,0.004028,1.33464,0,1.012428,0.002564,0.001769,0.007157,0.000024,0.004503,1.443816,0
3,0.020782,7.91762,0,0,2.556386,0.008521,0.006439,0.00444,0.033171,0.000111,0.010515,3.643153,0,5.048893,0.012252,0.006975,0.174566,0.000584,0.022108,8.173036,0
0,0.026852,8.192136,1,0,1.278384,0.004261,0.003143,0.001947,0.008171,0.000027,0.005219,1.685232,0,4.540133,0.011043,0.006736,0.217506,0.000727,0.020633,6.950583,0
1,0.045824,15.364691,14,0,1.586192,0.005287,0.003875,0.002778,0.013954,0.000047,0.00682,2.199168,0,5.944588,0.015097,0.011169,0.325139,0.001087,0.028161,9.59597,0
0,0.015138,5.125452,0,0,1.207472,0.004025,0.003052,0.002283,0.007348,0.000025,0.004949,1.681248,0,4.114333,0.010383,0.007383,0.180608,0.000604,0.018381,6.523865,0
1,0.012833,4.564697,0,0,1.956064,0.00652,0.004864,0.002909,0.020744,0.000069,0.008315,2.972064,0,5.751605,0.01459,0.009974,0.325755,0.001089,0.025667,9.402441,0
1,0.009116,3.19211,0,0,1.226672,0.004089,0.003057,0.001882,0.007821,0.000026,0.005106,1.681248,0,3.538223,0.009109,0.005336,0.104667,0.00035,0.016616,5.499987,0
0,0.023834,7.827434,1,0,1.246672,0.004156,0.003229,0.002526,0.008011,0.000027,0.005167,1.697184,0,3.694515,0.009465,0.006743,0.120961,0.000405,0.018148,5.779727,0
3,0.013814,4.698016,0,0,1.051536,0.003505,0.002605,0.001682,0.005477,0.000018,0.004273,1.350576,0,4.153735,0.010422,0.007092,0.194004,0.000649,0.018428,6.627017,0
1,0.016497,5.352906,0,0,1.386832,0.004623,0.003517,0.002263,0.009955,0.000033,0.005761,1.920288,0,4.743822,0.011882,0.007952,0.252312,0.000844,0.022163,7.586523,0
5,0.014181,4.717622,0,0,2.091523,0.006972,0.005163,0.00324,0.024428,0.000082,0.009024,3.147366,0,6.052503,0.014764,0.00922,0.385008,0.001288,0.028172,9.816565,0
3,0.014063,5.239202,0,0,1.464993,0.004883,0.003652,0.002653,0.012966,0.000043,0.006574,2.187218,0,5.275876,0.013382,0.009292,0.298563,0.000999,0.023939,8.530247,0
3,0.023259,8.678391,0,0,2.971641,0.009905,0.007739,0.005633,0.05067,0.000169,0.012996,4.76079,0,4.588534,0.011739,0.008651,0.147711,0.000494,0.02057,7.321564,0
1,0.006647,2.282308,0,0,1.212256,0.004041,0.003088,0.002213,0.007355,0.000025,0.004951,1.565712,0,3.511927,0.008647,0.005697,0.142678,0.000477,0.016093,5.452448,0
2,0.006726,2.219577,0,0,1.090496,0.003635,0.002663,0.001567,0.005977,0.00002,0.004464,1.545792,0,3.784988,0.009543,0.006258,0.155545,0.00052,0.017081,5.972464,0
0,0.009541,3.113675,0,0,1.128112,0.00376,0.002813,0.002059,0.007159,0.000024,0.004885,1.509936,0,2.373641,0.005863,0.00489,0.056501,0.000189,0.011783,3.530483,0
1,0.053235,12.584285,12,0,1.692721,0.005642,0.004019,0.002047,0.015765,0.000053,0.007249,2.430242,0,3.420079,0.007977,0.00461,0.175803,0.000588,0.019875,5.357496,0
0,0.02766,9.219589,1,0,1.370416,0.004568,0.003417,0.002403,0.009571,0.000032,0.005648,1.77288,0,3.568949,0.008591,0.005921,0.097478,0.000326,0.016231,5.596827,0
0,0.011021,3.607804,0,0,1.190976,0.00397,0.003011,0.002032,0.006967,0.000023,0.004819,1.717104,0,2.539628,0.006368,0.004471,0.047432,0.000159,0.01115,3.905426,0
0,0.034131,11.62351,3,0,1.05528,0.003518,0.002638,0.001814,0.005382,0.000018,0.004236,1.398384,0,2.889607,0.00743,0.00505,0.093423,0.000312,0.0141,4.480825,0
1,0.007123,2.470558,0,0,1.247232,0.004157,0.003224,0.002357,0.008083,0.000027,0.005191,1.637424,0,3.242812,0.008535,0.006228,0.125634,0.00042,0.015443,5.12713,0
3,0.008687,3.043096,0,0,1.482368,0.004941,0.003756,0.002603,0.011573,0.000039,0.006211,2.219088,0,3.783401,0.009554,0.006542,0.147204,0.000492,0.01751,6.118372,0
0,0.063592,23.811754,20,0,1.963712,0.006546,0.004903,0.003079,0.020897,0.00007,0.008346,3.103536,0,4.346771,0.011054,0.007506,0.231022,0.000773,0.018675,7.052827,0
1,0.026694,10.1333,1,0,1.490252,0.004968,0.003853,0.002786,0.013063,0.000044,0.006599,2.129466,0,3.579438,0.009236,0.006598,0.10507,0.000351,0.016742,5.722057,0
1,0.010707,3.701925,0,0,1.310416,0.004368,0.003276,0.002351,0.008936,0.00003,0.005458,1.864512,0,2.918946,0.007045,0.00496,0.072751,0.000243,0.013789,4.430715,0
1,0.008908,3.074481,0,0,1.251376,0.004171,0.003205,0.002198,0.008179,0.000027,0.005222,1.800768,0,2.160827,0.00538,0.003816,0.035563,0.000119,0.009837,3.306099,0
3,0.021742,7.423498,0,0,1.246992,0.004157,0.003138,0.00222,0.007658,0.000026,0.005052,1.63344,0,3.283128,0.008711,0.006243,0.121516,0.000406,0.015837,5.308056,0
1,0.011677,3.874484,0,0,1.167072,0.00389,0.002931,0.001963,0.00668,0.000022,0.004719,1.669296,0,4.241342,0.011006,0.007615,0.201912,0.000675,0.018979,6.697288,0
0,0.010711,3.552913,0,0,1.103648,0.003679,0.002633,0.001813,0.005949,0.00002,0.004453,1.318704,0,2.307776,0.005733,0.004344,0.04809,0.000161,0.01082,3.469944,0
0,0.017805,5.866631,0,0,0.978704,0.003262,0.002443,0.001602,0.004552,0.000015,0.003895,1.282848,0,3.550855,0.008914,0.006583,0.153053,0.000512,0.016529,5.673781,0
0,0.020294,6.917635,0,0,1.279264,0.004264,0.003292,0.002234,0.00821,0.000027,0.005231,1.77288,0,2.582367,0.006656,0.004724,0.054556,0.000182,0.01231,3.995246,0
0,0.014909,4.831323,0,0,0.8564,0.002855,0.002134,0.001386,0.003475,0.000012,0.003403,1.063728,0,1.972707,0.004871,0.003364,0.035605,0.000119,0.009586,3.073087,0
3,0.016034,4.72155,0,0,1.497824,0.004993,0.003614,0.002636,0.012997,0.000043,0.006582,2.079648,0,4.390137,0.01077,0.007776,0.202475,0.000677,0.021044,7.021359,0
0,0.004371,1.31371,0,0,0.852176,0.002841,0.0021,0.00145,0.003318,0.000011,0.003326,1.05576,0,0.93808,0.002299,0.00158,0.005994,0.00002,0.004225,1.310676,0
0,0.038388,9.807814,9,0,1.176435,0.003921,0.00284,0.001573,0.007366,0.000025,0.004955,1.631364,0,4.462019,0.010998,0.007543,0.210389,0.000704,0.022921,6.948528,0
5,0.026298,9.67056,0,0,1.702257,0.005674,0.004246,0.002586,0.015857,0.000053,0.00727,2.439245,0,4.7431,0.011452,0.006592,0.194778,0.000651,0.021871,7.694609,0
0,0.028257,10.831383,0,0,2.108802,0.007029,0.005071,0.003241,0.023655,0.000079,0.00888,2.895275,0,6.446678,0.016206,0.011413,0.29607,0.00099,0.028154,10.143327,0
0,0.009183,3.39217,0,0,1.78918,0.005964,0.004467,0.003092,0.016311,0.000055,0.007374,2.450248,0,4.575934,0.011488,0.007749,0.158781,0.000531,0.019765,7.041696,0
0,0.008014,2.666694,0,0,1.994485,0.006648,0.004995,0.003635,0.020092,0.000067,0.008184,2.685859,0,4.061497,0.010271,0.006634,0.132804,0.000444,0.018321,6.090988,0
19,0.00866,2.870612,0,0,1.533418,0.005111,0.003912,0.002483,0.01235,0.000041,0.006416,2.031398,0,4.455777,0.011489,0.007877,0.237096,0.000793,0.019426,6.805401,0
26,0.008789,3.164747,0,0,4.52558,0.015085,0.011311,0.00754,0.119508,0.0004,0.019959,6.764714,0,5.191751,0.012876,0.008356,0.255388,0.000854,0.022268,8.193149,0
38,0.010209,3.396091,0,0,3.690168,0.012301,0.009036,0.006215,0.090966,0.000304,0.017413,5.909828,0,5.670092,0.014229,0.010632,0.35279,0.00118,0.025679,8.993143,0
59,0.009125,3.1608,0,0,2.651113,0.008837,0.006285,0.003002,0.043537,0.000146,0.012047,4.023552,0,6.961776,0.01775,0.011429,0.490674,0.001641,0.029921,11.270106,0
34,0.00853,2.98827,0,0,2.113784,0.007046,0.005239,0.003893,0.027112,0.000091,0.009507,3.011803,0,5.883863,0.014643,0.010191,0.340469,0.001139,0.025144,9.394129,0
45,0.102113,39.156865,62,0,2.388253,0.007961,0.005657,0.002823,0.03225,0.000108,0.010368,3.580412,0,11.566757,0.02819,0.016841,1.065374,0.003563,0.050904,18.989218,0
61,0.096707,37.819605,54,0,4.874602,0.016249,0.012187,0.008126,0.125229,0.000419,0.020431,7.800001,0,12.622799,0.031687,0.021243,1.112739,0.003722,0.053688,20.784803,0
9,0.03143,11.113717,1,0,3.983405,0.013278,0.009871,0.006005,0.084868,0.000284,0.016819,5.894121,0,7.457463,0.018696,0.012834,0.399622,0.001337,0.033374,12.008331,0
48,0.023507,8.615693,1,0,3.26673,0.010889,0.008291,0.006237,0.062145,0.000208,0.014393,5.368647,0,8.546335,0.021831,0.014772,0.744558,0.00249,0.037331,14.001478,0
10,0.016201,5.564721,0,0,1.376572,0.004589,0.003415,0.002146,0.009181,0.000031,0.005532,1.843189,0,5.589679,0.013704,0.00892,0.320639,0.001072,0.024095,8.950505,0
8,0.016953,5.819616,0,0,1.325519,0.004418,0.003297,0.002206,0.009305,0.000031,0.005569,1.831424,0,5.798219,0.014546,0.010096,0.361336,0.001208,0.025297,9.189714,0
0,0.128545,49.639217,87,0,1.690177,0.005634,0.004114,0.002565,0.014687,0.000049,0.006997,2.380431,0,10.376731,0.025696,0.017191,1.139528,0.003811,0.045228,16.944118,0
52,0.102548,38.517659,62,0,2.337426,0.007791,0.006278,0.004653,0.035018,0.000117,0.010804,3.631405,0,9.451541,0.024204,0.016648,0.879954,0.002943,0.040633,15.080393,0
32,0.044022,16.44706,9,0,1.294176,0.004314,0.003337,0.002384,0.00832,0.000028,0.005266,1.7726,0,7.544886,0.019383,0.013289,0.592901,0.001983,0.032857,12.00245,0
52,0.086035,30.599997,39,0,2.737322,0.009124,0.006984,0.005057,0.053595,0.000179,0.013366,4.031392,0,11.530699,0.029047,0.020058,1.129048,0.003776,0.052769,18.65686,0
4,0.01126,4.050999,0,0,1.380432,0.004601,0.003461,0.002449,0.010689,0.000036,0.005969,1.839254,0,4.733602,0.011881,0.007897,0.273105,0.000913,0.021361,7.275499,0
7,0.009333,3.411783,0,0,1.094171,0.003647,0.002768,0.0018,0.006076,0.00002,0.0045,1.529472,0,4.405237,0.010898,0.007106,0.228837,0.000765,0.018795,6.651479,0
0,0.008668,2.925505,0,0,1.184317,0.003948,0.002879,0.001845,0.007274,0.000024,0.004924,1.651021,0,3.247902,0.008344,0.00593,0.116101,0.000388,0.014539,5.161774,0
0,0.033145,12.294095,1,0,3.399852,0.011333,0.009075,0.007024,0.06451,0.000216,0.014664,4.90198,0,6.346298,0.015935,0.010341,0.280664,0.000939,0.028275,10.055391,0
22,0.015673,4.105893,0,0,2.823573,0.009412,0.007219,0.00445,0.059439,0.000199,0.014076,4.517669,0,5.58674,0.014269,0.009275,0.305909,0.001023,0.025758,9.08432,0
21,0.022123,6.658827,1,0,5.321631,0.017739,0.013115,0.008008,0.181055,0.000606,0.024567,9.062768,1,5.824431,0.014375,0.009397,0.290402,0.000971,0.026268,9.331866,0
32,0.008206,2.952961,0,0,1.874515,0.006248,0.004546,0.002873,0.019824,0.000066,0.008129,2.901992,0,5.766601,0.014281,0.009657,0.385523,0.001289,0.025442,9.064227,0
0,0.00779,2.819619,0,0,0.923592,0.003079,0.002279,0.001589,0.003883,0.000013,0.003598,1.183248,0,2.02401,0.005062,0.003325,0.04599,0.000154,0.00955,3.210036,0
0,0.009859,3.1059,0,0,1.015572,0.003385,0.002572,0.001704,0.004999,0.000017,0.004082,1.366512,0,2.19117,0.005512,0.003444,0.052271,0.000175,0.010859,3.550925,0
1,0.026601,10.388238,1,0,0.88791,0.00296,0.002213,0.001488,0.003632,0.000012,0.003479,1.211136,0,2.662289,0.006686,0.004577,0.069808,0.000233,0.011842,4.323179,0
5,0.031678,11.380422,1,0,1.238734,0.004129,0.003203,0.002227,0.007918,0.000026,0.005138,1.81272,0,3.45566,0.008654,0.005838,0.136057,0.000455,0.016088,5.61615,0
0,0.006217,2.082388,0,0,1.148146,0.003827,0.00292,0.002085,0.006589,0.000022,0.004687,1.581648,0,2.505082,0.00626,0.004198,0.064827,0.000217,0.011851,4.03741,0
0,0.006003,2.062766,0,0,1.175164,0.003917,0.002978,0.002036,0.006936,0.000023,0.004808,1.701168,0,2.339863,0.005917,0.003992,0.059014,0.000197,0.011359,3.782776,0
1,0.076007,28.02746,25,0,1.056688,0.003522,0.002668,0.001898,0.005575,0.000019,0.004311,1.486032,0,5.025399,0.012508,0.008529,0.289189,0.000967,0.022253,8.142513,0
7,0.041771,11.098005,9,0,4.921503,0.016405,0.013161,0.010618,0.133749,0.000447,0.021115,7.290209,0,5.193311,0.012216,0.004841,0.255987,0.000856,0.028112,8.175485,0
