49,21
48,22
15,64
46,48
70,78
50,90
45,61
48,50
64,37
43,30
49,21
81,33
44,18
47,63
55,64
54,68
48,75
46,56
73,67
40,50
47,81
57,60
54,49
18,52
